scenario,label,transaction_rate,byte_rate,free_heap,heap_delta,loop_avg_ms,loop_max_ms,loop_jitter_ms,wifi_rssi,avg_inter_arrival_ms,socket_errors
ANOMALY_COMBINED,1,18.09165852661104,2324.0256228277963,236155,-36057,7.203299720065719,42.74409517650014,4.295784389023349,-66,76.20509329798568,3
ANOMALY_MEMORY,1,0.584178066402737,74.48282461003429,236086,-34983,0.8983992294750947,4.5896098856619645,0.31599575660901946,-53,1938.3116439070257,0
ANOMALY_COMPUTE,1,0.6612301019907373,112.7511899862633,269835,1,8.82926575853804,25.16346773684954,5.0088046217077435,-52,1352.041316063815,0
ANOMALY_BURST,1,15.802747344978997,1736.6524461114982,258076,-14621,1.1640388022391854,17.86444753398729,3.4827974091362406,-64,85.3738610069006,0
ANOMALY_CONNECTION_STRESS,1,8.83335338946402,741.287979263397,252137,-19732,2.277277597014485,24.42075314844935,2.9662232049466613,-62,69.82585859514671,8
ANOMALY_HIGH_RATE,1,19.23783447711465,3036.882012094783,254276,-14366,1.6802126253557612,13.571704975248238,1.766353195028665,-65,54.88885747126245,2
ANOMALY_COMBINED,1,16.266127318788204,1773.5625870772624,239593,-30165,7.994737498561777,37.23288066089815,4.438927951533764,-69,61.80242355273095,4
ANOMALY_CONNECTION_STRESS,1,10.405817775370119,550.6125779926663,248029,-19653,2.6693398804216053,24.744856404420357,3.793765432900768,-66,74.56836719021472,7
ANOMALY_COMBINED,1,19.71673430805769,2200.8682220538813,242442,-29395,7.428666264224425,30.401419428541946,4.767206756466826,-68,64.45756930154825,2
NORMAL_PERIODIC,0,1.0707202535703995,164.13487033232065,270690,-136,0.3321074513249085,1.0218711323534555,0.11773583543820633,-57,1164.1287277706422,0
ANOMALY_COMBINED,1,16.703084400445203,1721.499720735737,240906,-28948,8.260084319912822,37.819366965929134,5.070709470210709,-67,54.2752193009348,3
ANOMALY_COMPUTE,1,0.9183651807087125,89.32040159111615,265914,-1,8.088452141438573,20.521513248888287,4.089511572783825,-54,1248.2583947060346,0
ANOMALY_BURST,1,9.28153239863233,1636.19092041337,258422,-9827,1.1409717062992553,12.93330769368694,2.732391792237301,-62,57.508500079551204,0
ANOMALY_COMBINED,1,15.14772024293654,1690.614133993339,244354,-35072,8.3190772207645,24.91297452021535,5.342376751375847,-64,56.149772398366835,4
ANOMALY_COMPUTE,1,0.743704297494751,85.10700998371682,266109,6,8.991281745093623,26.07850869038398,4.118944548798205,-51,1159.2277822653466,0
ANOMALY_HIGH_RATE,1,15.399932817917684,2035.6458411128724,255753,-13169,1.6831094951261258,13.38977062015552,2.1001262374256315,-56,55.57541150293866,0
NORMAL_VARIABLE,0,2.201005186650627,298.3514031293467,268381,-419,0.42575510157750485,1.542279574411767,0.28503699667147275,-64,434.8283353722439,0
NORMAL_PERIODIC,0,1.3605123377857413,126.89371909695517,268402,-157,0.3886934076535294,1.4136654550008683,0.13149714399652532,-61,1245.0147298451643,0
ANOMALY_COMPUTE,1,0.7360729402139716,112.59495796646783,266284,-9,7.680429939290242,27.888201812901517,4.793956763908247,-54,1450.986849727212,0
ANOMALY_MEMORY,1,0.6203254331231447,76.57886891549583,235277,-40713,0.7305391230721334,4.058687975855984,0.46623601280211446,-55,1929.225041206363,0
NORMAL_VARIABLE,0,2.192453539441369,238.02930624361375,264990,-428,0.5273366784100689,2.4104004628113644,0.2362440845569492,-61,387.73731254635106,0
ANOMALY_HIGH_RATE,1,22.08077153909021,2218.9290826015167,255526,-14335,1.757806595943062,10.589221801944486,1.61355391587461,-64,48.137466782098834,0
ANOMALY_BURST,1,14.701105929793924,2186.4690310944197,260163,-14375,1.2746483988367259,21.588119962745605,2.645053195258451,-57,91.12883967985803,0
ANOMALY_COMPUTE,1,0.7639440861535156,84.91597936465801,269720,-5,9.0570932553727,20.147310373580407,5.2829955860903475,-58,1291.1191882250819,0
ANOMALY_MEMORY,1,0.39468203253038087,78.3898374718769,236038,-26198,0.7528438080049026,3.050543215585816,0.4490102206858589,-59,1869.1533675477544,0
ANOMALY_HIGH_RATE,1,20.6739086632592,2309.4460010239814,253804,-11785,2.1130019394835644,13.761944491407231,1.8230358984925565,-64,48.14883364590834,3
ANOMALY_COMPUTE,1,0.7936271837963708,91.73527294692626,269336,9,8.92570685235358,20.837494315168584,4.667749115563351,-57,1290.6280848058036,0
ANOMALY_CONNECTION_STRESS,1,11.202293914232067,628.8707153339416,252388,-21441,2.5717389635754273,24.505789346523304,3.436178845878758,-67,88.2067998225872,6
ANOMALY_COMBINED,1,16.91836852354598,2228.9731371523094,239446,-29488,7.844245501255719,31.096628293890458,4.922309859945664,-64,71.02394067663101,7
ANOMALY_COMPUTE,1,0.7120437321051489,116.44104861216098,269850,-15,8.04159073770622,25.39097755385302,4.727791459574352,-58,703.5770019093235,0
NORMAL_PERIODIC,0,1.00570052172523,130.3046014729906,269227,-240,0.3409918211901829,0.8996548667020338,0.12718601620689501,-56,927.5220306550939,0
ANOMALY_HIGH_RATE,1,18.80125318352985,1789.0449414049494,253708,-8947,1.712582788303679,8.47309759303666,1.9978153273968524,-59,65.62042621875516,2
NORMAL_VARIABLE,0,2.6079107478194445,325.8350250649593,267218,-592,0.4841795775152599,2.9549116374921938,0.25531438426149644,-53,476.5489541591201,0
ANOMALY_CONNECTION_STRESS,1,11.378580812915054,539.0996277076788,254009,-17737,2.3740383117937807,29.446413712989848,3.7576098986733326,-70,110.37000487099061,9
NORMAL_IDLE,0,0.04102845031939497,11.218788733591296,272712,0,0.16505299346838034,0.5271227018785726,0.04516160184046157,-53,6153.527424849477,0
ANOMALY_MEMORY,1,0.6355706380826948,86.07389186552855,232887,-36351,0.8246265898011108,5.240935624903495,0.3161316712945422,-51,2053.974310863925,0
NORMAL_IDLE,0,0.043881422862759215,9.884347435878844,270682,2,0.16240774873554034,0.500975141890843,0.060901505578679876,-55,7040.126874942214,0
NORMAL_VARIABLE,0,2.452806491866948,331.53119540314094,265799,-517,0.4561008706621719,2.1899198672350524,0.24150704155369274,-58,511.66696227074436,0
ANOMALY_COMPUTE,1,0.7740847375579721,114.06216238760388,272270,13,7.571679645585577,23.08676612084743,3.982546235566628,-54,1378.691291565225,0
NORMAL_IDLE,0,0.0451201807315863,9.269311924352955,268815,-8,0.1507278244191724,0.43767874126917217,0.05202842619334879,-55,4820.788964850192,0
ANOMALY_BURST,1,12.976873865490653,1704.9812441895426,256460,-14345,1.1452655007030974,18.48985187430772,2.723136049688337,-62,65.66352286749394,0
ANOMALY_CONNECTION_STRESS,1,10.326296631545564,483.6172610617217,253144,-16778,2.032545915116959,23.12050785556807,3.6386108288560526,-65,85.95073826715381,5
ANOMALY_COMPUTE,1,0.8235489128800065,108.18680070298534,264656,0,8.634375841524706,23.000840677264016,5.013502518580004,-54,1495.6609827651682,0
ANOMALY_COMPUTE,1,0.7927515524963711,116.91670375950848,269172,-7,9.341641303115395,23.218328130193672,4.531718110713554,-57,1128.1574589692307,0
ANOMALY_BURST,1,13.353602210608344,1573.5818344192476,256226,-11031,1.3474776602986873,16.279269083022253,2.6718950138318065,-67,63.861513828099405,0
NORMAL_IDLE,0,0.049754789389294306,6.898836849940185,269821,-13,0.16004508823245056,0.5274948684572636,0.04295090160254484,-56,4205.5898585832865,0
ANOMALY_COMPUTE,1,0.7591281551708167,107.50214549670827,266286,2,8.969103076048832,26.448828750303466,2.9798457974234474,-58,1085.3256400956,0
NORMAL_IDLE,0,0.05816712947725525,10.096420028643195,267844,-7,0.16019396623402013,0.44522250262121477,0.051623439421864814,-54,4511.299739295638,0
ANOMALY_COMPUTE,1,0.6922603920289245,92.68441940576884,271148,4,10.26380528344626,28.2484614254695,4.9209046331927615,-60,1393.2238159312667,0
ANOMALY_HIGH_RATE,1,16.699263979468817,2468.073297782059,252789,-13232,1.9518070719882705,13.007008336791067,1.8638770727365732,-57,45.46608977623189,1
ANOMALY_CONNECTION_STRESS,1,9.157532261657954,449.71190999936425,253487,-20256,2.4642210657590558,31.30552951486078,3.9695150665127312,-65,95.92986302878144,16
ANOMALY_MEMORY,1,0.529220339306899,53.35494789277849,232604,-30333,0.8229419289906069,3.9116768327886415,0.43389054151600737,-50,1933.6872609388847,0
NORMAL_IDLE,0,0.06642352199913254,8.787552571967273,268320,-5,0.11814156413535289,0.4605683733739429,0.044306505038347266,-54,5256.31698183287,0
ANOMALY_COMPUTE,1,0.8243883145503238,93.13550125993577,269371,15,9.014765297736616,25.830990143640392,3.9289051284285756,-60,1210.9122105236736,0
ANOMALY_COMBINED,1,14.230288231604899,1837.2317726492233,235467,-31582,7.329210288873186,35.434366864493526,3.9506911788616432,-68,66.19395250342123,3
ANOMALY_HIGH_RATE,1,20.43011727724503,2705.676759867532,254412,-15161,1.5267827255974542,11.357347438548103,2.040403454150342,-60,59.13049220139498,0
ANOMALY_BURST,1,11.229580891342588,1745.1952279031725,256399,-12114,1.3484925761620967,16.76528553126567,2.4839412320081595,-60,78.90852426315548,0
ANOMALY_COMPUTE,1,0.8132642380968729,90.6052708572549,269988,-28,7.771675914641371,19.94620574072022,4.03850537262533,-57,1399.5957087304562,0
ANOMALY_COMPUTE,1,0.7369242879217539,100.48610520010205,267655,2,7.019111561260016,22.034249524259803,3.511963643780403,-55,1436.45888290792,0
ANOMALY_BURST,1,13.109103699864109,1646.1451093755352,258659,-14746,1.290069500102612,16.876275106809814,2.076223997859866,-62,83.20006677705702,0
NORMAL_VARIABLE,0,2.6295746255016037,345.58347026252784,266064,-564,0.5229986071469558,2.2458567363429602,0.32550202178224835,-59,425.34079528643264,0
NORMAL_PERIODIC,0,0.9633765047064027,146.51047363113648,270378,-249,0.370909002444745,1.3262110936159617,0.11464385693952014,-53,977.4916619451209,0
ANOMALY_BURST,1,12.492370329430036,1737.7583512013323,260359,-11648,1.1362542846470882,19.306466958207707,2.086640443811341,-58,74.29037673086856,0
ANOMALY_CONNECTION_STRESS,1,11.453014005195318,662.56826100756,252567,-20677,2.288287258468659,33.248399402246,4.244228932226039,-65,98.41792465418722,2
ANOMALY_COMPUTE,1,0.7879429135313953,99.13913945497686,269821,-2,9.68420406924467,27.02165681123377,4.74987934113355,-58,1235.1146704239306,0
NORMAL_VARIABLE,0,2.222106936684208,301.6694471435722,262874,-544,0.5397132339810914,2.0296414663115314,0.2610084224562486,-64,481.484023814263,0
NORMAL_IDLE,0,0.0471101480235368,10.170276017876873,271324,15,0.13143276751759725,0.65997750309922,0.03535934150358124,-55,5441.237904863432,0
NORMAL_PERIODIC,0,0.9274171248918518,121.84933168266905,268848,-179,0.3299204998621497,1.195616173393023,0.15856086645501355,-52,1065.448550451105,0
NORMAL_IDLE,0,0.05385339463184157,10.772571529459071,277705,5,0.16703348460270898,0.5715501322619901,0.054885434384793486,-55,5569.226915369951,0
NORMAL_VARIABLE,0,1.9349509462754864,342.69291989629994,265457,-501,0.46263941604260883,1.590909902397647,0.28315170236353937,-57,431.0103898945206,0
ANOMALY_BURST,1,12.87579631726593,1896.7824769165975,256538,-10628,1.2822609286548245,22.99124384990031,2.434163520437794,-58,71.02970916515892,0
NORMAL_PERIODIC,0,1.1556309916386849,118.20768514198886,267460,-239,0.33444973589733606,1.2679140887480733,0.13362579509961633,-60,1130.440888015849,0
NORMAL_IDLE,0,0.04319327253468802,9.1348430041475,271510,5,0.13533667132802174,0.5074499229071919,0.05563540342528842,-60,5407.520144284951,0
ANOMALY_BURST,1,16.568474440900182,1730.1093119001455,258705,-13032,0.9815276039341779,18.72915486765684,1.7829043842175838,-61,55.63269209225549,0
ANOMALY_HIGH_RATE,1,20.789647684452685,2087.833122344076,253683,-15686,1.5577432337748214,10.525335852501303,1.6714203641429421,-59,57.16613096426588,2
ANOMALY_COMPUTE,1,0.8844128159766673,132.32393016074712,268369,-9,8.709171073018947,21.111791902297643,5.133635284115018,-56,1143.9544310236267,0
NORMAL_IDLE,0,0.04420381089096821,9.644772089889987,269029,0,0.18471987850010263,0.3599551105556189,0.05514695142780886,-59,4646.0511006579245,0
NORMAL_IDLE,0,0.05174190272870753,10.439608709948022,268571,18,0.1571074938136768,0.41065223770980136,0.05492415206475373,-57,5590.313452806839,0
ANOMALY_CONNECTION_STRESS,1,9.593124599439314,589.7867418706073,252443,-14653,2.242011189476391,30.50106177008488,3.463759988816152,-65,106.13839370480255,11
ANOMALY_HIGH_RATE,1,18.99067792018683,2369.9816609012546,255371,-14554,1.6537089677546823,14.697448629621363,2.136894345200578,-58,63.36282485948687,1
ANOMALY_BURST,1,13.414344872283412,2028.1926522197668,257902,-14543,1.1937114659307035,22.601084893889826,2.9675843933255197,-61,79.9902174091099,0
ANOMALY_COMBINED,1,13.128260971319952,1809.7429276198898,238869,-28903,7.147347495911016,34.93919462721206,4.266058707508509,-68,45.276602923495304,2
NORMAL_VARIABLE,0,2.5653366208647013,274.94399111394887,261654,-427,0.47323359070230386,2.4660500191359396,0.26244926239633803,-59,497.88799765688515,0
ANOMALY_COMBINED,1,13.775213471981049,2213.516145510031,238178,-24267,6.76495327361954,24.23455705368638,5.2855835535237885,-66,64.98801067804371,7
ANOMALY_MEMORY,1,0.621409072974565,84.98991955346412,232566,-27828,0.7515875011515203,4.546251099811342,0.4944240529933064,-53,1551.152356050605,0
ANOMALY_BURST,1,15.166576557318722,1551.9546418987545,257165,-12534,1.317098006321365,20.479826998644516,2.0328559838326057,-60,62.549411525133685,0
NORMAL_PERIODIC,0,1.0433752965861727,175.14176268628916,266724,-221,0.32819008157513324,1.100014118551154,0.10852703170848267,-54,1213.0756371984783,0
NORMAL_VARIABLE,0,2.2373792354774626,219.5923249106706,267838,-556,0.5936648888108773,2.905018024642993,0.23322542891279682,-56,454.5802469605997,0
ANOMALY_COMPUTE,1,0.7298653649779475,88.75963465865834,268556,-11,10.047462321750544,21.960979471626995,4.723918575293655,-55,1065.399865534631,0
ANOMALY_CONNECTION_STRESS,1,11.42688881738568,476.8557955146934,249493,-25377,2.735636307113368,28.063953486593288,4.397275144935139,-68,105.3844155976473,8
ANOMALY_COMPUTE,1,0.7930978696393445,116.13015102935347,269421,2,7.572118603664762,24.841852892842553,4.852329352342675,-58,1517.0929664838027,0
NORMAL_IDLE,0,0.044601168437039686,9.309041843560319,272114,3,0.12355439766955899,0.5243062977046096,0.04711188289687763,-57,5458.757216630651,0
NORMAL_IDLE,0,0.05467137449260624,8.398569355926108,269715,1,0.15771658251088122,0.5533711158566668,0.04156518431121599,-59,5958.257616423882,0
ANOMALY_BURST,1,12.937931921049932,1514.0949514947179,260963,-8447,1.2004434806217417,20.73095019560256,3.0030534683240804,-63,64.90428872863738,0
ANOMALY_CONNECTION_STRESS,1,12.144092223581826,620.1811270081763,251307,-22367,2.434335119920958,26.587174829273227,4.3473737338804375,-63,86.42493633428627,10
ANOMALY_CONNECTION_STRESS,1,7.994732600989319,504.7346651103769,250158,-19334,2.4038011164567337,29.212255033773197,3.292006339616117,-64,112.63877034149084,7
NORMAL_IDLE,0,0.05194912095686318,11.172734307665966,267526,-13,0.15782912348425346,0.522273850492489,0.051878696377594076,-53,4489.981458816132,0
NORMAL_IDLE,0,0.04797944874166582,11.076313383693943,273004,0,0.17442923318356937,0.39649239063388314,0.03722463170483634,-55,5288.04908670448,0
ANOMALY_COMBINED,1,20.778147119066098,2302.8989868727845,240163,-37903,6.854453127453496,35.22746882053463,5.124991863019883,-60,65.75045343624569,3
ANOMALY_MEMORY,1,0.5335545452801732,73.98519070651744,234102,-33745,0.6967550862443025,3.9140446507814843,0.46579282709381525,-61,2460.3446305383545,0
NORMAL_IDLE,0,0.05281773513759254,9.099041965121792,269416,-6,0.17778417276763406,0.49898770814465493,0.042067168032830754,-52,4084.367262521733,0
ANOMALY_BURST,1,13.010638231182455,1774.718229040424,260651,-14329,1.032345817786441,16.424281818865786,2.889392069132244,-65,40.262366219839016,0
ANOMALY_CONNECTION_STRESS,1,8.991740783793684,546.2318971371095,254155,-19501,2.8997891711321535,33.04426199692194,3.9612793251692664,-63,109.44154134401548,6
ANOMALY_CONNECTION_STRESS,1,9.924875814036499,520.7038497004837,250575,-14783,2.8590838514264947,26.999936167489373,3.826221565934366,-67,123.47092031296225,8
ANOMALY_HIGH_RATE,1,17.918769130323817,2844.64385590147,254359,-15896,1.8868543287891466,11.332937058469586,2.3680276448744007,-62,58.01228464885984,2
NORMAL_IDLE,0,0.06607958066993995,10.950878533477017,265949,1,0.14007320302847417,0.5639325001097168,0.04405609446175475,-55,5378.740459235343,0
ANOMALY_COMPUTE,1,0.7611118189749236,108.87163227627782,270360,3,7.7990795871304535,24.99576275584025,4.953152810020052,-57,1643.3636260873309,0
ANOMALY_HIGH_RATE,1,18.37398387023804,2151.4608145900766,255008,-13207,1.7970235649554274,12.4537086168695,1.6984442571369833,-56,46.59944043429212,0
NORMAL_IDLE,0,0.049529906770451215,11.432713480751858,268028,5,0.14204613572441338,0.4405345375803242,0.04919727230034082,-58,4584.763020989613,0
ANOMALY_HIGH_RATE,1,19.033451470641765,2436.6682662943153,258098,-17800,1.5358454521645608,12.29656951422573,1.813739679501125,-61,57.01261388274513,1
NORMAL_IDLE,0,0.04492128716365917,11.462679600126627,269705,-8,0.1451792123752051,0.5309698590706718,0.045772065853970194,-57,5182.765408618934,0
NORMAL_VARIABLE,0,2.9144507738173577,252.972234324034,267855,-495,0.5134296139431629,3.0731756599046993,0.2690438408608609,-58,522.3942452684116,0
ANOMALY_HIGH_RATE,1,19.237812087284436,3155.8998440999458,254505,-15809,1.6834424749856713,13.339545548699887,1.7510694732311123,-63,65.90075826625235,1
ANOMALY_COMBINED,1,18.59764929558954,1703.59932837205,237522,-25667,6.468581161528346,31.140879481319885,4.8810116123982406,-63,55.02641164344182,2
NORMAL_VARIABLE,0,2.1882383108418306,212.1644637319686,268329,-562,0.459487378149281,2.5752134489616036,0.2930739006035768,-63,454.16338986473806,0
ANOMALY_MEMORY,1,0.38004539283542665,107.32503797663965,232530,-40428,0.764779263649088,4.772845434911426,0.4008705399557593,-58,2376.301508227202,0
ANOMALY_MEMORY,1,0.501008777346447,77.30176333046178,233142,-19558,0.7141337574221683,3.742691244636356,0.42495021017716367,-53,2287.3796165647054,0
NORMAL_VARIABLE,0,2.521815217828202,301.04595513747347,266379,-414,0.36483838535003815,2.7542032448240903,0.2254721618827216,-65,484.5061754679362,0
ANOMALY_COMBINED,1,11.92343269450496,3075.964321732446,239483,-27699,7.01297638528959,33.417116360194896,4.821324743708287,-65,78.91575634946302,6
ANOMALY_COMBINED,1,15.714193255609459,2129.525990499764,236695,-34691,8.316461025989515,33.00541745470495,4.701119811588114,-62,66.70451576151751,2
ANOMALY_MEMORY,1,0.5632879632231302,84.71160938781162,235907,-43322,0.8040182159332545,4.287704528800965,0.44373647167422703,-57,1802.2882175334064,0
NORMAL_PERIODIC,0,1.2033456788207426,135.93795014189504,271753,-230,0.30643708538410036,0.8798303551972299,0.1469287976068053,-56,991.6622993634318,0
ANOMALY_COMPUTE,1,0.5768795874007931,100.68237214496128,270116,18,8.090498924570547,25.16805097566906,3.0635664406857104,-63,1408.3951954590686,0
NORMAL_VARIABLE,0,1.9634486342010746,201.6054620829315,265834,-510,0.5756724871621065,2.7365543817080416,0.2115929940876548,-54,532.4197744479613,0
ANOMALY_BURST,1,15.264448472824215,1819.449952546611,257575,-13722,1.2092976622222635,18.69593185838543,2.034339784194391,-59,68.36977998734014,0
ANOMALY_MEMORY,1,0.5244183362590302,107.30990513177164,233295,-32274,0.757663919215079,3.478427807806814,0.3993479717779017,-54,2875.4520665180276,0
NORMAL_VARIABLE,0,1.8476250358788664,319.9129188628902,269421,-508,0.4915589138404995,2.526269561167443,0.2935704363478071,-62,466.08990633459797,0
NORMAL_VARIABLE,0,2.0537168571068016,242.83828601087015,265654,-354,0.43140494285343217,1.894914475796222,0.3051688872810103,-60,404.83759014045563,0
ANOMALY_BURST,1,13.052566397341103,1948.9700159759484,260400,-12838,1.1506288071460797,21.115531982490516,1.7988468626142173,-62,71.9994508442131,0
ANOMALY_CONNECTION_STRESS,1,10.994407655143602,748.9866401779466,251032,-19658,2.622801916352999,26.496276605062658,3.7205435956219564,-62,74.92764162176015,2
ANOMALY_MEMORY,1,0.46276011983885235,66.1580908881826,235535,-39331,0.7585397888911038,4.795165654262222,0.4496269257139461,-54,1618.424299666183,0
ANOMALY_BURST,1,14.424890472487885,2240.601362754059,256533,-8709,1.293018659284174,19.49320823180137,2.5877591703824305,-61,82.60558241397567,0
NORMAL_PERIODIC,0,1.056581781259678,158.05806136129934,267868,-222,0.4158404974304206,0.9393574979250761,0.08042149278083853,-56,924.6918663471083,0
ANOMALY_MEMORY,1,0.346223190703685,88.87016593641881,236014,-35301,0.6883641196195943,3.5752534355955548,0.38423519513880977,-59,1778.2914025930302,0
NORMAL_PERIODIC,0,0.9617534173868717,156.8766653807876,262698,-156,0.393612981737417,0.8267897581665331,0.11383162330655372,-59,788.8732457923268,0
ANOMALY_MEMORY,1,0.5548250470089111,86.46121948659743,236431,-22405,0.9748075916028891,3.587970794198023,0.49743309956866916,-53,2149.728744841325,0
ANOMALY_COMBINED,1,18.416152170944954,2111.825680068349,242183,-30316,5.608291561884037,31.270556564883012,5.795107864003453,-66,58.391925789160695,6
NORMAL_PERIODIC,0,1.0715561240834681,129.4749803083569,265434,-160,0.33271851958935406,0.9198152582412448,0.11229392710261357,-53,1127.533261317024,0
ANOMALY_CONNECTION_STRESS,1,5.367651363108126,750.2162573243698,250114,-13623,2.4194929613769856,33.56681485819933,2.998115444586403,-63,93.39587035882495,11
ANOMALY_COMPUTE,1,0.7993327647622316,117.67769034697635,266253,5,10.088495164462275,25.510940190086156,4.374246348522361,-55,955.4597267888914,0
ANOMALY_COMBINED,1,13.143021434381224,1857.0719056419734,236452,-33094,7.037090815014029,32.51387577436302,4.74113983914648,-61,56.299255577182585,5
ANOMALY_HIGH_RATE,1,22.983242335346343,3080.899625838122,254075,-15103,1.5936003513862373,12.009886590438107,1.6715595787925768,-62,58.37638169767725,0
ANOMALY_BURST,1,14.294755726680899,1268.8911800314688,255765,-12336,1.2371998779798665,17.847211079970283,2.9571140461726237,-66,71.50767333330418,0
ANOMALY_COMPUTE,1,0.792670919437715,84.1233904953752,264003,2,9.017569552816438,24.94344051271221,2.971776117814749,-57,834.0597949904222,0
ANOMALY_CONNECTION_STRESS,1,10.18654178370233,537.3724721869702,254802,-21093,2.405824892524109,27.13347782479882,4.144977509580405,-61,121.58146702121773,10
ANOMALY_COMPUTE,1,0.8368377287223486,127.20111547773135,268314,2,8.067168641790735,20.953105008406897,3.8315081783468052,-57,1317.401712040086,0
NORMAL_IDLE,0,0.04973130470667537,12.346965483721009,264760,8,0.15130570602357257,0.4775744487150599,0.05068820582401627,-60,4835.246084121866,0
ANOMALY_COMBINED,1,17.07168761665771,2053.5878286142256,241927,-28874,7.799421144704495,43.9624831932833,4.793658928808715,-64,63.08418016171591,2
NORMAL_IDLE,0,0.04245486963875224,8.178717080818402,272316,7,0.1593617972557823,0.547125913194821,0.049908149203648146,-57,5056.853418645294,0
NORMAL_VARIABLE,0,2.475064557330945,196.26310301199888,266748,-395,0.43951794906543973,3.127214645064139,0.2657132128512267,-62,446.23558725810483,0
ANOMALY_HIGH_RATE,1,19.222278405767508,2217.452778411538,251663,-18001,1.8139452693727014,14.724476354375001,1.6343925806200637,-63,69.03754883097106,0
ANOMALY_BURST,1,12.241748894795629,1635.8736796175292,256921,-12992,1.3000000694136369,15.016870458731196,2.5827030351302,-57,64.61143817260934,0
ANOMALY_COMPUTE,1,0.8775207424537462,64.42510958711662,273084,2,7.839975730580949,24.565660508367387,4.3109995881766965,-58,1287.1093751266392,0
NORMAL_IDLE,0,0.0375385995329828,9.900880302029025,267577,-6,0.1507109800697462,0.43546899760370356,0.04711583341827631,-51,4567.331097857638,0
NORMAL_PERIODIC,0,1.0858874172034239,154.86762438245125,269849,-197,0.3273572127803049,1.325680196450446,0.12708273693759148,-55,1095.2757702522954,0
ANOMALY_COMPUTE,1,0.859364678453004,105.75152547105466,268181,10,7.541628315889917,28.06047237571285,4.297331009325008,-57,1246.2736933684416,0
ANOMALY_CONNECTION_STRESS,1,10.46392958850505,677.547251204815,252278,-22273,2.2992938890122896,27.689313972903612,3.7568706055342767,-59,83.17068990721577,10
ANOMALY_HIGH_RATE,1,14.785368905767985,2649.45070429138,253788,-11114,2.1586527635702613,10.620018141989974,1.6516195733046835,-59,51.8061721392365,0
ANOMALY_MEMORY,1,0.6089566658844637,98.3449742064909,234837,-40304,0.633128169781333,3.116777756183925,0.3175699105060804,-50,2034.7473761680837,0
ANOMALY_BURST,1,12.053933551420647,1791.5114239988104,256303,-10962,0.9856960209679066,17.02899988437835,2.612915252196903,-60,98.27685347179522,0
NORMAL_VARIABLE,0,1.8138627014004116,204.31682162163918,267082,-435,0.471174479963664,1.5283591404456587,0.2295158331905319,-58,350.1734691077463,0
ANOMALY_BURST,1,13.73654605399391,1888.5274715230264,258171,-16016,1.1724240443309768,15.701202627497153,2.565704282090692,-52,73.8585574874802,0
ANOMALY_MEMORY,1,0.486852910257199,84.79181122062957,235720,-32347,0.8232771784109955,3.6957948044379667,0.3691659624010694,-58,2535.4325117555286,0
ANOMALY_MEMORY,1,0.5925293208752145,70.33885782763389,235376,-38454,0.779175276698285,3.0939752728088488,0.3867677062506078,-55,2162.0863832107084,0
NORMAL_IDLE,0,0.05183724928331542,9.239585236943306,269057,2,0.12827873487754013,0.39444021692175835,0.04461166834060673,-55,5233.180674198504,0
ANOMALY_COMPUTE,1,0.9643641329185022,83.7091812682287,271510,9,7.734498200344348,19.921974175436116,4.420733236323393,-58,1269.215870404664,0
ANOMALY_BURST,1,14.961141830712458,1058.1736924641866,257000,-12952,1.3666005333850137,16.960441108375267,2.6436208692778482,-60,47.62905196202439,0
ANOMALY_HIGH_RATE,1,14.324400962063969,2673.620146928257,255164,-18294,1.7443423661310247,10.646118469936951,1.8861771178131788,-57,39.52982712542261,2
ANOMALY_CONNECTION_STRESS,1,10.297397312652416,526.7822685570387,251797,-19335,3.1583844850079013,30.233328509127766,3.906454371263497,-63,126.72181076411059,6
NORMAL_VARIABLE,0,2.203416364548316,224.9028782412933,263869,-525,0.4695243898920358,2.429885761380458,0.25212437218364153,-58,445.24133248101134,0
ANOMALY_MEMORY,1,0.42688950680578686,87.74705254609032,235038,-47204,0.8626103861053215,3.9854602996781847,0.47214707487898433,-58,1046.9888560411998,0
ANOMALY_MEMORY,1,0.36898282314908337,73.53486995184686,234490,-33652,0.8954648804741702,3.5369555112419304,0.3701222891909295,-56,1759.5417229686375,0
NORMAL_VARIABLE,0,2.360545542462647,282.707925422025,262049,-579,0.4927956222139192,2.0463644714345848,0.27249732737485766,-55,532.2664249895689,0
ANOMALY_COMPUTE,1,0.787128228102687,118.30424344626576,266846,-7,9.380857458261607,21.856074233338106,4.767335838718903,-50,1174.6634324484437,0
ANOMALY_CONNECTION_STRESS,1,12.983530422430071,551.1945896013602,248406,-13961,2.2916566103011413,26.48132796158251,3.16288269726208,-66,91.7638333047643,8
ANOMALY_BURST,1,9.695123314987296,2112.9499975380922,257327,-11229,1.3436696308374272,14.296481017477742,2.23395962408967,-61,61.7705880281935,0
ANOMALY_COMBINED,1,16.28482980176246,1679.2366513103952,244271,-32300,8.047139513239651,40.15179388364939,3.264157940916143,-60,68.03517553821122,4
NORMAL_PERIODIC,0,0.8419876655239515,116.02363595464054,271828,-207,0.35761015056129025,1.3566121915239757,0.12892227398350686,-57,1054.7441503699338,0
ANOMALY_MEMORY,1,0.46820824682582357,76.33773385423098,237093,-36763,0.6927148229358745,4.446191065324104,0.387707400168117,-54,2482.2734919198533,0
